Country/Region,time,precipIntensityMax,temperatureLow,humidity,pressure
Antigua and Barbuda,1/17/2020,0.0036,73.68,0.76,1017.9
Antigua and Barbuda,1/18/2020,0.0128,74.44,0.79,1018
Antigua and Barbuda,1/19/2020,0.0181,74.13,0.81,1017.5
Antigua and Barbuda,1/20/2020,0.0164,73.59,0.76,1016.7
Antigua and Barbuda,1/21/2020,0.0276,74.07,0.77,1015.3
Antigua and Barbuda,1/22/2020,0.0028,75.23,0.75,1013.9
Antigua and Barbuda,1/23/2020,0.0011,74.93,0.77,1012.9
Antigua and Barbuda,1/24/2020,0.0104,73.86,0.82,1013.5
Antigua and Barbuda,1/25/2020,0.0055,73.08,0.78,1014.7
Antigua and Barbuda,1/26/2020,0.0165,72.99,0.79,1015
Antigua and Barbuda,1/27/2020,0.0238,74.62,0.74,1015.4
Antigua and Barbuda,1/28/2020,0.0043,73.76,0.75,1015.1
Antigua and Barbuda,1/29/2020,0.0009,74.39,0.74,1015.4
Antigua and Barbuda,1/30/2020,0.0006,74.6,0.76,1016.2
Antigua and Barbuda,1/31/2020,0.0003,74.38,0.74,1018
Antigua and Barbuda,2/1/2020,0.0016,74.71,0.77,1017.9
Antigua and Barbuda,2/2/2020,0.0013,74.22,0.75,1016.7
Antigua and Barbuda,2/3/2020,0.0011,74.25,0.74,1018.2
Antigua and Barbuda,2/4/2020,0.0018,74.85,0.74,1018.1
Antigua and Barbuda,2/5/2020,0.0129,75.6,0.78,1018
Antigua and Barbuda,2/6/2020,0.0026,75.98,0.77,1017.5
Antigua and Barbuda,2/7/2020,0.0079,75.12,0.76,1018.7
Antigua and Barbuda,2/8/2020,0.0145,75.47,0.74,1018.3
Antigua and Barbuda,2/9/2020,0.0216,75,0.77,1018.9
Antigua and Barbuda,2/10/2020,0.0218,75,0.75,1019.3
Antigua and Barbuda,2/11/2020,0.0082,75.02,0.76,1018.6
Antigua and Barbuda,2/12/2020,0.0275,74.18,0.77,1017.7
Antigua and Barbuda,2/13/2020,0.0293,74.46,0.75,1017.1
Antigua and Barbuda,2/14/2020,0.044,73.49,0.79,1017.4
Antigua and Barbuda,2/15/2020,0.036,74.09,0.8,1016.6
Antigua and Barbuda,2/16/2020,0.0209,74.91,0.79,1015.6
Antigua and Barbuda,2/17/2020,0.012,74.59,0.78,1016
Antigua and Barbuda,2/18/2020,0.0047,74.83,0.75,1017.2
Antigua and Barbuda,2/19/2020,0.0067,73.57,0.74,1016.9
Antigua and Barbuda,2/20/2020,0.0021,73.37,0.73,1016.3
Antigua and Barbuda,2/21/2020,0.0052,73.36,0.73,1016
Antigua and Barbuda,2/22/2020,0.0052,73.41,0.75,1015.3
Antigua and Barbuda,2/23/2020,0.0004,73.04,0.7,1015.3
Antigua and Barbuda,2/24/2020,0.0011,74.28,0.78,1015.8
Antigua and Barbuda,2/25/2020,0.0053,73.52,0.78,1015.7
Antigua and Barbuda,2/26/2020,0.0153,73.09,0.79,1016
Antigua and Barbuda,2/27/2020,0.0013,73.55,0.74,1016.6
Antigua and Barbuda,2/28/2020,0.0011,73.71,0.75,1017.3
Antigua and Barbuda,2/29/2020,0.0052,73.95,0.77,1017.7
Antigua and Barbuda,3/1/2020,0.0006,73.58,0.73,1017.7
Antigua and Barbuda,3/2/2020,0.0004,74.11,0.71,1017.1
Antigua and Barbuda,3/3/2020,0.0031,74.14,0.75,1017.1
Antigua and Barbuda,3/4/2020,0.0045,74.29,0.76,1018.2
Antigua and Barbuda,3/5/2020,0.0005,74.04,0.72,1019.2
Antigua and Barbuda,3/6/2020,0.0091,75.07,0.74,1017.8
Antigua and Barbuda,3/7/2020,0.0039,73.3,0.75,1015.8
Antigua and Barbuda,3/8/2020,0.0003,73.69,0.67,1017.1
Antigua and Barbuda,3/9/2020,0.0009,74.02,0.69,1019
Antigua and Barbuda,3/10/2020,0.0039,73.89,0.74,1017.6
Antigua and Barbuda,3/11/2020,0.0067,73.85,0.74,1015.1
Antigua and Barbuda,3/12/2020,0.0048,74.5,0.76,1013.6
Antigua and Barbuda,3/13/2020,0.0096,73.84,0.76,1015.2
Antigua and Barbuda,3/14/2020,0.0088,72.79,0.76,1015.1
Antigua and Barbuda,3/15/2020,0.0204,71.9,0.77,1014.7
Antigua and Barbuda,3/16/2020,0.001,73.29,0.7,1014.7
Antigua and Barbuda,3/17/2020,0.0048,74.24,0.7,1015.5
Antigua and Barbuda,3/18/2020,0.0103,74.86,0.76,1016.8
Antigua and Barbuda,3/19/2020,0.0026,73.18,0.74,1017.7
Antigua and Barbuda,3/20/2020,0.0227,73.74,0.76,1017.6
Antigua and Barbuda,3/21/2020,0.0273,73.59,0.79,1016.5
Antigua and Barbuda,3/22/2020,0.0741,74.44,0.81,1017.2
Antigua and Barbuda,3/23/2020,0.0309,73.1,0.8,1018.5
Antigua and Barbuda,3/24/2020,0.0271,73.53,0.81,1017.5
Antigua and Barbuda,3/25/2020,0.0226,73.81,0.74,1015.8
Antigua and Barbuda,3/26/2020,0.0098,73.73,0.76,1014.2
Antigua and Barbuda,3/27/2020,0.0159,74.82,0.76,1013.1
Antigua and Barbuda,3/28/2020,0.0051,74.87,0.79,1015
Antigua and Barbuda,3/29/2020,0.0011,73.69,0.75,1017
Antigua and Barbuda,3/30/2020,0.0007,72.69,0.72,1016
Antigua and Barbuda,3/31/2020,0.0104,73.07,0.75,1014
Antigua and Barbuda,4/1/2020,0.0006,74.46,0.68,1013.8
Antigua and Barbuda,4/2/2020,0.0003,74.53,0.69,1014.9
Antigua and Barbuda,4/3/2020,0.0048,74.72,0.78,1013.7
Antigua and Barbuda,4/4/2020,0.0005,76.51,0.74,1013
Antigua and Barbuda,4/5/2020,0.002,77.05,0.79,1014.2
Antigua and Barbuda,4/6/2020,0.0018,76.9,0.8,1015.6
Antigua and Barbuda,4/7/2020,0.0013,76.59,0.76,1015.8
Antigua and Barbuda,4/8/2020,0.0005,76.89,0.76,1014.8
Antigua and Barbuda,4/9/2020,0.0004,77.35,0.75,1014.3
Antigua and Barbuda,4/10/2020,0.0008,77.15,0.76,1014.9
Antigua and Barbuda,4/11/2020,0.0004,77.33,0.76,1016.6
Antigua and Barbuda,4/12/2020,0.0009,76.53,0.75,1017.9
Antigua and Barbuda,4/13/2020,0.0035,76.09,0.77,1017.5
Antigua and Barbuda,4/14/2020,0.014,75.72,0.78,1015.7
Antigua and Barbuda,4/15/2020,0.0074,76.22,0.76,1015.5
Antigua and Barbuda,4/16/2020,0.0082,75.65,0.76,1017
Antigua and Barbuda,4/17/2020,0.0038,76.07,0.76,1018
Antigua and Barbuda,4/18/2020,0.0292,75.67,0.79,1017.5
Antigua and Barbuda,4/19/2020,0.005,75.85,0.8,1017.1
Antigua and Barbuda,4/20/2020,0.0035,75.76,0.74,1017
Argentina,12/31/2019,0.0144,61.78,0.74,1014
Argentina,1/1/2020,0.0007,61.1,0.66,1017.3
Argentina,1/2/2020,0.0003,66.17,0.49,1017.2
Argentina,1/3/2020,0.0003,73.85,0.48,1015.7
Argentina,1/4/2020,0.0085,59.69,0.53,1010.7
Argentina,1/5/2020,0.0353,58.34,0.59,1003.7
Argentina,1/6/2020,0.0002,59.01,0.4,1004.8
Argentina,1/7/2020,0.0002,65.12,0.25,1003.7
Argentina,1/8/2020,0.0213,58.4,0.42,1001.8
Argentina,1/9/2020,0.0001,60.76,0.23,1008.6
Argentina,1/10/2020,0.0005,57.01,0.27,1011.9
Argentina,1/11/2020,0.0004,59.79,0.24,1010
Argentina,1/12/2020,0.0003,67.81,0.33,1014.3
Argentina,1/13/2020,0.0172,66.82,0.54,1011.8
Argentina,1/14/2020,0.0001,62.25,0.44,1003.6
Argentina,1/15/2020,0.0002,49.78,0.13,1009.3
Argentina,1/16/2020,0.0003,51.4,0.18,1019
Argentina,1/17/2020,0.0005,65.66,0.23,1016.7
Argentina,1/18/2020,0.0002,71.6,0.35,1011.4
Argentina,1/19/2020,0.0002,69.36,0.32,1007.9
Argentina,1/20/2020,0.0528,63.43,0.44,1010.2
Argentina,1/21/2020,0.0544,63.41,0.51,1013.1
Argentina,1/22/2020,0.0003,72.19,0.45,1013.7
Argentina,1/23/2020,0.0158,69.47,0.42,1008.7
Argentina,1/24/2020,0.0004,67.47,0.36,1009.1
Argentina,1/25/2020,0.0004,66.27,0.25,1008.7
Argentina,1/26/2020,0.0003,50.88,0.29,1010.1
Argentina,1/27/2020,0.0004,68.06,0.38,1016
Argentina,1/28/2020,0.0033,56.18,0.33,1004.7
Argentina,1/29/2020,0.0003,55.82,0.43,1012.6
Argentina,1/30/2020,0.0003,69.03,0.31,1011.9
Argentina,1/31/2020,0.0003,66.09,0.27,1008.3
Argentina,2/1/2020,0.0077,68.41,0.38,1005.3
Argentina,2/2/2020,0.0002,67.72,0.31,1011.6
Argentina,2/3/2020,0.0594,67.84,0.52,1007.4
Argentina,2/4/2020,0.206,58.72,0.84,1009.1
Argentina,2/5/2020,0.0011,65.66,0.56,1012.1
Argentina,2/6/2020,0.0148,59.59,0.85,1013.5
Argentina,2/7/2020,0.0003,62.6,0.65,1018.6
Argentina,2/8/2020,0.0003,51.85,0.67,1020
Argentina,2/9/2020,0.0003,53.69,0.58,1022.9
Argentina,2/10/2020,0.0004,61.78,0.44,1020.5
Argentina,2/11/2020,0.0002,68.98,0.36,1017
Argentina,2/12/2020,0.0522,62.95,0.4,1009.3
Argentina,2/13/2020,0.0947,56.16,0.76,1010.7
Argentina,2/14/2020,0.0005,62.47,0.48,1008.9
Argentina,2/15/2020,0.0003,62.66,0.19,1004.2
Argentina,2/16/2020,0.0003,65.44,0.22,1004.2
Argentina,2/17/2020,0.0158,52,0.52,1005
Argentina,2/18/2020,0.0005,64.87,0.39,1011.3
Argentina,2/19/2020,0.0001,46.21,0.23,1010
Argentina,2/20/2020,0.0004,46.56,0.35,1021.9
Argentina,2/21/2020,0.0004,45.8,0.53,1027.6
Argentina,2/22/2020,0.0004,56.41,0.49,1023
Argentina,2/23/2020,0.0003,65.1,0.41,1011.2
Argentina,2/24/2020,0.0409,52.18,0.36,1004.8
Argentina,2/25/2020,0.0005,52.33,0.37,1011.1
Argentina,2/26/2020,0.0004,57.78,0.38,1013.5
Argentina,2/27/2020,0.0005,59.3,0.25,1009.7
Argentina,2/28/2020,0.0003,59.84,0.4,1013.6
Argentina,2/29/2020,0.0003,64.65,0.44,1016.4
Argentina,3/1/2020,0.0003,74.25,0.38,1013.8
Argentina,3/2/2020,0.0003,75.41,0.27,1013.3
Argentina,3/3/2020,0.0003,69.53,0.3,1012.6
Argentina,3/4/2020,0.0003,71.4,0.27,1014.1
Argentina,3/5/2020,0.0004,65.74,0.34,1014.6
Argentina,3/6/2020,0.0005,73.62,0.5,1011.7
Argentina,3/7/2020,0.0393,61.72,0.4,1006.3
Argentina,3/8/2020,0.0003,54.26,0.18,1010.3
Argentina,3/9/2020,0.0004,58.91,0.43,1018.1
Argentina,3/10/2020,0.0015,64,0.47,1016.2
Argentina,3/11/2020,0.009,61.41,0.74,1009.4
Argentina,3/12/2020,0.0062,70.44,0.64,1009.5
Argentina,3/13/2020,0.0055,57.27,0.63,1008.5
Argentina,3/14/2020,0.0004,50.44,0.26,1017.4
Argentina,3/15/2020,0.0004,53.19,0.52,1020.2
Argentina,3/16/2020,0,66.51,0.47,1013.1
Argentina,3/17/2020,0.0478,58.92,0.77,1012.4
Argentina,3/18/2020,0.0116,54.39,0.78,1015.1
Argentina,3/19/2020,0.0003,51.75,0.5,1013.2
Argentina,3/20/2020,0.0002,61.37,0.46,1010.7
Argentina,3/21/2020,0.0202,63.42,0.4,1006.7
Argentina,3/22/2020,0.0013,71.12,0.55,1011.4
Argentina,3/23/2020,0.0005,66.98,0.43,1010
Argentina,3/24/2020,0.0043,60.9,0.49,1012.3
Argentina,3/25/2020,0.0034,49.06,0.57,1019.5
Argentina,3/26/2020,0.0004,61.56,0.64,1018
Argentina,3/27/2020,0.0003,65.36,0.67,1010.1
Argentina,3/28/2020,0.0042,59.4,0.63,1009.7
Argentina,3/29/2020,0.0139,58.69,0.73,1017.1
Argentina,3/30/2020,0.0247,49.61,0.84,1020.7
Argentina,3/31/2020,0.06,58.91,0.83,1020.6
Argentina,4/1/2020,0.0168,50.06,0.74,1017.4
Argentina,4/2/2020,0.0003,46.42,0.56,1024.3
Argentina,4/3/2020,0,56.58,0.55,1015.4
Argentina,4/4/2020,0.0002,51.88,0.49,1009.8
Argentina,4/5/2020,0.0025,47.42,0.55,1009.5
Argentina,4/6/2020,0.0002,38.32,0.32,1023.2
Argentina,4/7/2020,0,40.24,0.32,1025.5
Argentina,4/8/2020,0.0004,51.26,0.37,1024.1
Argentina,4/9/2020,0.0004,53.61,0.5,1021.4
Argentina,4/10/2020,0.0004,57.48,0.5,1017.4
Argentina,4/11/2020,0.0078,55.95,0.6,1014.3
Argentina,4/12/2020,0.043,50.66,0.85,1016.6
Argentina,4/13/2020,0.0031,44.07,0.68,1018.1
Argentina,4/14/2020,0.0001,45.35,0.51,1017.8
Argentina,4/15/2020,0.0003,57.97,0.53,1018.7
Argentina,4/16/2020,0.0002,59.49,0.45,1019.9
Argentina,4/17/2020,0.0003,62.66,0.53,1018.7
Argentina,4/18/2020,0,61.99,0.45,1014.1
Argentina,4/19/2020,0.0003,52.18,0.33,1014.7
Argentina,4/20/2020,0.0004,43.89,0.35,1018
Armenia,12/31/2019,0.0002,10.28,0.82,1016.5
Armenia,1/1/2020,0.003,10.41,0.85,1020.7
Armenia,1/2/2020,0.018,13.04,0.91,1024.8
Armenia,1/3/2020,0.0105,12.23,0.88,1019.6
Armenia,1/4/2020,0.001,7.93,0.84,1016.3
Armenia,1/5/2020,0,12.9,0.75,1023.6
Armenia,1/6/2020,0.0002,13.04,0.71,1025
Armenia,1/7/2020,0.0003,12.77,0.7,1019.1
Armenia,1/8/2020,0.0053,11.31,0.84,1017.4
Armenia,1/9/2020,0.0116,7.74,0.8,1020.8
Armenia,1/10/2020,0.0007,8.75,0.73,1024.6
Armenia,1/11/2020,0.0256,14.01,0.72,1022.4
Armenia,1/12/2020,0.0191,8.39,0.79,1022.6
Armenia,1/13/2020,0.0001,16.27,0.55,1029.6
Armenia,1/14/2020,0.0002,11.72,0.5,1028.5
Armenia,1/15/2020,0.009,7.61,0.75,1034.5
Armenia,1/16/2020,0.0076,7.49,0.81,1029.2
Armenia,1/17/2020,0.0002,10.71,0.54,1021.6
Armenia,1/18/2020,0.0051,9.94,0.87,1023.8
Armenia,1/19/2020,0.0039,9.21,0.85,1028.2
Armenia,1/20/2020,0.0002,7.89,0.7,1026.1
Armenia,1/21/2020,0.0001,7.57,0.68,1025
Armenia,1/22/2020,0.0203,9.01,0.75,1016.7
Armenia,1/23/2020,0.0253,0.15,0.78,1021.9
Armenia,1/24/2020,0.0002,7.08,0.56,1031.2
Armenia,1/25/2020,0.0003,8.83,0.66,1026.9
Armenia,1/26/2020,0.0004,11.19,0.65,1029.4
Armenia,1/27/2020,0.0002,13.68,0.65,1025.2
Armenia,1/28/2020,0.0006,11.45,0.73,1019.9
Armenia,1/29/2020,0.0025,16.39,0.83,1019.6
Armenia,1/30/2020,0.0074,16.03,0.83,1010.5
Armenia,1/31/2020,0.0451,4.94,0.95,1010.5
Armenia,2/1/2020,0.0005,9.1,0.78,1022.2
Armenia,2/2/2020,0.0002,11.94,0.77,1022.5
Armenia,2/3/2020,0.0359,13.78,0.89,1013.5
Armenia,2/4/2020,0.0278,20.71,0.9,1018.1
Armenia,2/5/2020,0.0009,22.37,0.85,1017.4
Armenia,2/6/2020,0.0784,17.36,0.88,1008.3
Armenia,2/7/2020,0.0633,1.75,0.96,1004.1
Armenia,2/8/2020,0.0716,-6.26,0.81,1017.9
Armenia,2/9/2020,0.0082,-6.58,0.76,1027.4
Armenia,2/10/2020,0.0003,-5.37,0.69,1025.6
Armenia,2/11/2020,0.0099,6.21,0.79,1022.2
Armenia,2/12/2020,0.0259,2.46,0.9,1023.7
Armenia,2/13/2020,0.0119,1.63,0.77,1030.3
Armenia,2/14/2020,0.0003,12.68,0.56,1033.5
Armenia,2/15/2020,0.0008,13.3,0.76,1028.6
Armenia,2/16/2020,0.0128,11.89,0.91,1031.4
Armenia,2/17/2020,0.0004,13.98,0.88,1033
Armenia,2/18/2020,0.0017,20.04,0.87,1024.5
Armenia,2/19/2020,0.0185,17.47,0.97,1015.5
Armenia,2/20/2020,0.0009,17.9,0.94,1018.3
Armenia,2/21/2020,0.0004,19.29,0.87,1020.7
Armenia,2/22/2020,0.0073,18.11,0.94,1021.6
Armenia,2/23/2020,0.0032,19.55,0.93,1017.8
Armenia,2/24/2020,0.0327,8.27,0.89,1011.9
Armenia,2/25/2020,0.0003,14.97,0.43,1022.5
Armenia,2/26/2020,0.0003,21.18,0.46,1024.1
Armenia,2/27/2020,0.0003,20.25,0.52,1016.3
Armenia,2/28/2020,0.0257,21.82,0.84,1013
Armenia,2/29/2020,0.0272,17.66,0.93,1011.8
Armenia,3/1/2020,0.0168,16.59,0.91,1018.8
Armenia,3/2/2020,0.0002,20.33,0.8,1023.3
Armenia,3/3/2020,0.0002,23.16,0.51,1024.2
Armenia,3/4/2020,0.0003,26.71,0.41,1020.7
Armenia,3/5/2020,0,25.39,0.42,1017.8
Armenia,3/6/2020,0.0007,24.46,0.72,1020.1
Armenia,3/7/2020,0.0018,24.81,0.8,1024.1
Armenia,3/8/2020,0.0003,25.09,0.53,1024.5
Armenia,3/9/2020,0,26.68,0.31,1021.2
Armenia,3/10/2020,0.0004,26.14,0.55,1019.3
Armenia,3/11/2020,0.0014,29.68,0.73,1018.9
Armenia,3/12/2020,0.0021,28.89,0.71,1017.9
Armenia,3/13/2020,0.0271,26.87,0.98,1011.8
Armenia,3/14/2020,0.0113,25.64,0.94,1013
Armenia,3/15/2020,0.0478,25.23,0.97,1014
Armenia,3/16/2020,0.122,24.45,1,1018.3
Armenia,3/17/2020,0.0402,21.63,0.98,1016.1
Armenia,3/18/2020,0.0394,20.35,0.96,1013.5
Armenia,3/19/2020,0.0577,19.56,0.91,1013.5
Armenia,3/20/2020,0.04,18.01,0.92,1015.7
Armenia,3/21/2020,0.0058,17.68,0.87,1017.2
Armenia,3/22/2020,0.0003,22.27,0.65,1016.6
Armenia,3/23/2020,0.0032,23.97,0.83,1015.9
Armenia,3/24/2020,0.0159,24.45,0.9,1017.1
Armenia,3/25/2020,0.0027,23.44,0.82,1019.8
Armenia,3/26/2020,0.0012,25.73,0.81,1019.8
Armenia,3/27/2020,0.0269,27.82,0.87,1013.7
Armenia,3/28/2020,0.0459,20.98,0.98,1007.1
Armenia,3/29/2020,0.0187,20.89,0.91,1003.9
Armenia,3/30/2020,0.0081,21.91,0.85,1010.8
Armenia,3/31/2020,0.0244,24.9,0.92,1011.4
Armenia,4/1/2020,0.0463,19.97,0.95,1008.7
Armenia,4/2/2020,0.02,26.01,0.84,1013.6
Armenia,4/3/2020,0.0453,22.9,0.98,1017.6
Armenia,4/4/2020,0.0002,28.63,0.74,1021.8
Armenia,4/5/2020,0.0495,25.46,0.94,1018.1
Armenia,4/6/2020,0.0249,13.43,0.96,1021.6
Armenia,4/7/2020,0.0027,17.16,0.77,1027.2
Armenia,4/8/2020,0.0004,23.09,0.79,1019.2
Armenia,4/9/2020,0.0537,21.73,0.91,1010.9
Armenia,4/10/2020,0.0387,18.75,1,1012.2
Armenia,4/11/2020,0.007,17.6,0.78,1016.7
Armenia,4/12/2020,0.002,19.95,0.62,1021.7
Armenia,4/13/2020,0.0003,25.68,0.45,1020.8
Armenia,4/14/2020,0.0003,27.19,0.48,1016.4
Armenia,4/15/2020,0.0188,27.18,0.74,1012.6
Armenia,4/16/2020,0.0049,29.99,0.79,1015.6
Armenia,4/17/2020,0.0021,33.11,0.63,1013.8
Armenia,4/18/2020,0.0183,29.55,0.78,1014.1
Armenia,4/19/2020,0.0087,30.69,0.76,1013.5
Armenia,4/20/2020,0.0777,32.17,0.91,1011.1
Aruba,12/31/2019,0.0003,77.52,0.77,1012.4
Aruba,1/1/2020,0.0004,76.95,0.75,1013
Aruba,1/2/2020,0.0004,77.13,0.75,1013.7
Aruba,1/3/2020,0.0012,77.14,0.77,1015
Aruba,1/4/2020,0.0004,76.71,0.75,1015.3
Aruba,1/5/2020,0.0051,75.57,0.79,1014.6
Aruba,1/6/2020,0.0099,76.74,0.81,1013.2
Aruba,1/7/2020,0.0224,77.22,0.8,1013
Aruba,1/8/2020,0.0091,76.61,0.78,1014.6
Aruba,1/9/2020,0.0018,78.14,0.76,1015.2
Aruba,1/10/2020,0.0334,77.65,0.76,1013.6
Aruba,1/11/2020,0.0103,77.77,0.74,1014.2
Aruba,1/12/2020,0.0063,76.6,0.76,1014.8
Aruba,1/13/2020,0.0161,75.93,0.77,1014
Aruba,1/14/2020,0.0123,75.63,0.77,1012.8
Aruba,1/15/2020,0.0026,77.22,0.8,1011.8
Aruba,1/16/2020,0.0163,76.73,0.8,1013.1
Aruba,1/17/2020,0.0013,76.54,0.79,1013.8
Aruba,1/18/2020,0.0033,76.85,0.78,1013.9
Aruba,1/19/2020,0.0006,76.85,0.76,1013.1
Aruba,1/20/2020,0.0013,77.02,0.79,1012.4
Aruba,1/21/2020,0.0106,76.74,0.8,1011.7
Aruba,1/22/2020,0.0003,75.63,0.8,1011.5
Aruba,1/23/2020,0.0018,75.32,0.79,1011.8
Aruba,1/24/2020,0.0004,75.99,0.76,1013.2
Aruba,1/25/2020,0.0004,76.19,0.76,1014.3
Aruba,1/26/2020,0.0019,76.14,0.82,1014.2
Aruba,1/27/2020,0.0006,76.36,0.8,1013.9
Aruba,1/28/2020,0.001,76.81,0.78,1013.5
Aruba,1/29/2020,0.0004,76.41,0.77,1013.9
Aruba,1/30/2020,0.0004,77.64,0.78,1013.8
Aruba,1/31/2020,0.0006,78.35,0.81,1013.9
Aruba,2/1/2020,0.0006,77.77,0.8,1013.8
Aruba,2/2/2020,0.0005,76.85,0.79,1013.7
Aruba,2/3/2020,0.0011,76.87,0.78,1014.5
Aruba,2/4/2020,0.0014,76.04,0.77,1014.9
Aruba,2/5/2020,0.0013,76.58,0.76,1014.2
Aruba,2/6/2020,0.001,77.27,0.77,1012.8
Aruba,2/7/2020,0.0005,76.47,0.77,1014
Aruba,2/8/2020,0.0003,75.51,0.76,1015.1
Aruba,2/9/2020,0.0124,76.29,0.8,1015.3
Aruba,2/10/2020,0.0004,76.23,0.78,1014.8
Aruba,2/11/2020,0.0004,75.96,0.77,1014.4
Aruba,2/12/2020,0.0009,76.14,0.8,1013.5
Aruba,2/13/2020,0.0102,76.03,0.82,1012.7
Aruba,2/14/2020,0.0177,75.98,0.8,1013.1
Aruba,2/15/2020,0.0006,75.34,0.8,1013.3
Aruba,2/16/2020,0.0024,76.78,0.8,1011.9
Aruba,2/17/2020,0.0002,76.39,0.8,1011.5
Aruba,2/18/2020,0.0098,76.57,0.84,1012.1
Aruba,2/19/2020,0.0086,76.22,0.83,1012.5
Aruba,2/20/2020,0.0157,75.93,0.81,1011.8
Aruba,2/21/2020,0.0009,75.84,0.78,1013.1
Aruba,2/22/2020,0.0006,74.94,0.78,1013.9
Aruba,2/23/2020,0.0012,75.73,0.76,1013.8
Aruba,2/24/2020,0.0004,76.32,0.76,1013.4
Aruba,2/25/2020,0.0019,76.57,0.82,1013.1
Aruba,2/26/2020,0.0008,76.62,0.8,1013.5
Aruba,2/27/2020,0.0003,76.27,0.78,1014.4
Aruba,2/28/2020,0.0071,75.68,0.77,1014.7
Aruba,2/29/2020,0.0005,76.1,0.74,1015.4
Aruba,3/1/2020,0.0013,76.25,0.75,1014.8
Aruba,3/2/2020,0.0007,76.69,0.73,1014.1
Aruba,3/3/2020,0.0007,76.58,0.72,1013.9
Aruba,3/4/2020,0.0022,76.79,0.76,1014.1
Aruba,3/5/2020,0.0004,76.53,0.76,1013.9
Aruba,3/6/2020,0.0005,76.58,0.75,1013.9
Aruba,3/7/2020,0.0003,76.49,0.74,1012.9
Aruba,3/8/2020,0.0003,76.13,0.76,1014
Aruba,3/9/2020,0.0005,76.22,0.75,1014.9
Aruba,3/10/2020,0.0007,76.36,0.75,1014
Aruba,3/11/2020,0.0042,75.99,0.77,1011.9
Aruba,3/12/2020,0.0014,76.35,0.76,1010.7
Aruba,3/13/2020,0.0004,76.45,0.75,1012.9
Aruba,3/14/2020,0.0034,76.23,0.77,1014.2
Aruba,3/15/2020,0.0043,76.08,0.77,1014.2
Aruba,3/16/2020,0.0138,75.33,0.79,1013.8
Aruba,3/17/2020,0.001,75.85,0.73,1014.6
Aruba,3/18/2020,0.0139,76.39,0.77,1014.7
Aruba,3/19/2020,0.006,76.69,0.76,1015.2
Aruba,3/20/2020,0.0058,76.12,0.76,1015.5
Aruba,3/21/2020,0.0235,75.85,0.77,1014.8
Aruba,3/22/2020,0.0077,76.37,0.77,1014.3
Aruba,3/23/2020,0.0029,77.02,0.78,1015.3
Aruba,3/24/2020,0.0005,76.82,0.76,1014.6
Aruba,3/25/2020,0.0012,76.76,0.76,1012.7
Aruba,3/26/2020,0.0002,77.09,0.75,1011.7
Aruba,3/27/2020,0.0005,76.43,0.75,1011.3
Aruba,3/28/2020,0.0021,77.36,0.76,1012
Aruba,3/29/2020,0.0014,77.36,0.76,1013.2
Aruba,3/30/2020,0.0022,76.01,0.78,1013
Aruba,3/31/2020,0.0006,77.16,0.72,1011.2
Aruba,4/1/2020,0.0003,77.11,0.76,1010.5
Aruba,4/2/2020,0.0002,77.56,0.77,1011.9
Aruba,4/3/2020,0.0031,77.7,0.8,1011.1
Aruba,4/4/2020,0.0388,78.68,0.85,1010.2
Aruba,4/5/2020,0.0046,78.67,0.84,1010.8
Aruba,4/6/2020,0.0006,78.79,0.84,1012
Aruba,4/7/2020,0.0004,78.95,0.84,1012.4
Aruba,4/8/2020,0.001,78.74,0.82,1011.3
Aruba,4/9/2020,0.0006,78.69,0.82,1010.7
Aruba,4/10/2020,0.0006,78.9,0.83,1011.1
Aruba,4/11/2020,0.0021,79.13,0.82,1012.2
Aruba,4/12/2020,0.0038,78.63,0.79,1014.2
Aruba,4/13/2020,0.0004,78.19,0.77,1015.1
Aruba,4/14/2020,0.0009,77.6,0.77,1014
Aruba,4/15/2020,0.0012,77.42,0.77,1013.3
Aruba,4/16/2020,0.0007,77.28,0.76,1014.3
Aruba,4/17/2020,0.0003,77.64,0.77,1014.9
Aruba,4/18/2020,0.0005,78.05,0.76,1014.2
Aruba,4/19/2020,0.0008,77.91,0.77,1013.6
Aruba,4/20/2020,0.0002,78.07,0.77,1012.9
Australia,12/31/2019,0.0122,48.86,0.53,1013.5
Australia,1/1/2020,0.0003,49.83,0.56,1017.3
Australia,1/2/2020,0,62.3,0.57,1014.2
Australia,1/3/2020,0.0017,61.24,0.4,1008.4
Australia,1/4/2020,0.0024,54.63,0.64,1016.9
Australia,1/5/2020,0.0169,58.48,0.82,1018.5
Australia,1/6/2020,0.0081,60.02,0.67,1014.3
Australia,1/7/2020,0.033,57.42,0.74,1015.2
Australia,1/8/2020,0.0002,58.02,0.73,1016.5
Australia,1/9/2020,0.0004,56.82,0.63,1009
Australia,1/10/2020,0.0151,53.16,0.63,1010.9
Australia,1/11/2020,0.0013,47.49,0.68,1017.4
Australia,1/12/2020,0.0004,53.48,0.63,1017.8
Australia,1/13/2020,0.0006,54.35,0.69,1016.4
Australia,1/14/2020,0.0151,62.14,0.71,1012.5
Australia,1/15/2020,0.0911,59.78,0.74,1007.5
Australia,1/16/2020,0.0032,58.48,0.86,1010.3
Australia,1/17/2020,0.0048,54.07,0.75,1010.6
Australia,1/18/2020,0.045,59.48,0.75,1007.4
Australia,1/19/2020,0.1218,55.01,0.79,1003.4
Australia,1/20/2020,0.0044,53.46,0.67,1006.9
